icon_filename,inferred_unit_key,status,non_tow_corps_keys,non_tow_corps_names,tow_keys,unit_names,original_pack,original_internal_icon_path,original_extracted_path,original_sha256
france_1799_1807_gen_staff_103_7_0138_icon.tga,ntw3_gen_staff_103_7_0138,assigned_to_corps,ntw3_ac_a06_x3_103,11. Lannes / V.C,ntw3_tow_a06_x8_002,Jean Lannes 'le Brave des Braves',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_103_7_0138_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_103_7_0138_icon.tga,86269c76c694b7d1a11838d9dcb59b4d6d58d53a603278837e15800227a92cb7
france_1799_1807_gen_staff_104_6_0139_icon.tga,ntw3_gen_staff_104_6_0139,assigned_to_corps,ntw3_ac_a06_x3_104,8. Ney / VI.C,ntw3_tow_a06_x8_002,Michel Ney 'le Lion rouge',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_104_6_0139_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_104_6_0139_icon.tga,50301e96efe50fceeb09f5af496ad17185873107d6c3a595452a594c77459754
france_1799_1807_gen_staff_105_3_0140_icon.tga,ntw3_gen_staff_105_3_0140,assigned_to_corps,ntw3_ac_a06_x4_105,7. Garde impériale,ntw3_tow_a06_x8_002,François Lefebvre,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_105_3_0140_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_105_3_0140_icon.tga,e06d8497e355b49b5aa0b9c8a564561cc6ae7f7f8841ebcd1dc15f0158b69274
france_1799_1807_gen_staff_106_1_0142_icon.tga,ntw3_gen_staff_106_1_0142,assigned_to_corps,ntw3_ac_a06_x3_106,9. Augereau / VII.C,ntw3_tow_a06_x8_002,Pierre Augereau 'Fier brigand',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_106_1_0142_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_106_1_0142_icon.tga,b961382b7567bb977b0fb1774a4fd5b025fd20ce6f0ea1aa8d7a217fee2f6b07
france_1799_1807_gen_staff_108_8_0144_icon.tga,ntw3_gen_staff_108_8_0144,assigned_to_corps,ntw3_ac_a08_x5_108,10. Davout / III.C,ntw3_tow_a08_x8_047,Louis Nicolas Davout 'le Maréchal de Fer',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_108_8_0144_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_108_8_0144_icon.tga,d9968a04a8ea54c25b65354b981f9d9d30f1f9425f35284cbad6f95001ea2653
france_1799_1807_gen_staff_109_7_0145_icon.tga,ntw3_gen_staff_109_7_0145,assigned_to_corps,ntw3_ac_a08_x5_109,11. Lannes / II.C,ntw3_tow_a08_x8_047,Jean Lannes 'le Brave des Braves',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_109_7_0145_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_109_7_0145_icon.tga,86269c76c694b7d1a11838d9dcb59b4d6d58d53a603278837e15800227a92cb7
france_1799_1807_gen_staff_110_3_0146_icon.tga,ntw3_gen_staff_110_3_0146,assigned_to_corps,ntw3_ac_a08_x5_110,8. Lefebvre / VII.C,ntw3_tow_a08_x8_047,François Lefebvre,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_110_3_0146_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_110_3_0146_icon.tga,e06d8497e355b49b5aa0b9c8a564561cc6ae7f7f8841ebcd1dc15f0158b69274
france_1799_1807_gen_staff_111_6_0147_icon.tga,ntw3_gen_staff_111_6_0147,assigned_to_corps,ntw3_ac_a08_x5_111,10. Masséna / IV.C,ntw3_tow_a08_x8_047,André Masséna 'l'Enfant chéri de la Victoire',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_111_6_0147_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_111_6_0147_icon.tga,140197cf7b373dc65217a9cebfe0633118cd3aa6b3b011c7fd64a9f9a0ea7fdc
france_1799_1807_gen_staff_112_1_0148_icon.tga,ntw3_gen_staff_112_1_0148,assigned_to_corps,ntw3_ac_a08_x5_112,7. Bernadotte / IX.C,ntw3_tow_a08_x8_047,Jean-Baptiste Bernadotte 'Sergent Belle-Jambe',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_112_1_0148_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_112_1_0148_icon.tga,302378b376bd925188f37fa473d6b73b6f10a91a393b8a8d2f7081b7bb876cba
france_1799_1807_gen_staff_113_0_0149_icon.tga,ntw3_gen_staff_113_0_0149,assigned_to_corps,ntw3_ac_a08_x5_113,8. Jérôme / X.C,ntw3_tow_c08_x8_048,Jérôme Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_113_0_0149_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_113_0_0149_icon.tga,53af1426688790403c6919da194a0c33d9c1801c6b71b540ca22178c2f4562bb
france_1799_1807_gen_staff_114_2_0557_icon.tga,ntw3_gen_staff_114_2_0557,assigned_to_corps,ntw3_ac_a08_x5_114,8. Garde impériale,ntw3_tow_a08_x8_047,Frédéric Walther,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_114_2_0557_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_114_2_0557_icon.tga,064f2209fcc1e43e1d5113a0d28d658a7b8b3c1df95271850a5618a179f3160d
france_1799_1807_gen_staff_242_2_0537_icon.tga,ntw3_gen_staff_242_2_0537,assigned_to_corps,ntw3_ac_a08_x5_242,11. Eugène / Italie,,Eugène de Beauharnais,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_242_2_0537_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_242_2_0537_icon.tga,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658
france_1799_1807_gen_staff_243_3_0538_icon.tga,ntw3_gen_staff_243_3_0538,assigned_to_corps,ntw3_ac_a08_x5_243,5. Marmont / XI.C,,Auguste Viesse de Marmont 'Monsieur de Culfier',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_243_3_0538_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_243_3_0538_icon.tga,649a8c0905983c96120f28655bc2a4ad2371804adb82a4ded6a5f48e9f284606
france_1799_1807_gen_staff_246_1_0546_icon.tga,ntw3_gen_staff_246_1_0546,assigned_to_corps,ntw3_ac_a06_x4_246,5. Mortier / VIII.C,ntw3_tow_a06_x8_002,Édouard Mortier,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_246_1_0546_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_246_1_0546_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e
france_1799_1807_gen_staff_248_3_0556_icon.tga,ntw3_gen_staff_248_3_0556,assigned_to_corps,ntw3_ac_a08_x5_248,6. Vandamme / VIII.C,ntw3_tow_a08_x8_047,Dominique Vandamme,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_1799_1807_gen_staff_248_3_0556_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_1799_1807_gen_staff_248_3_0556_icon.tga,a40a1b37f8f6f4d21f1bef280f55aa25b07072e186574cc4ff8e7aa023bfeee5
france_gen_staff_081_6_0115_icon.tga,ntw3_gen_staff_081_6_0115,assigned_to_corps,ntw3_ac_a03_x5_081,6. Desaix / Italie.R,ntw3_tow_a03_x8_032,Louis Desaix 'le Sultan juste',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_081_6_0115_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_081_6_0115_icon.tga,6bcfedfc27fdce9a5116ea6d6d62c9aba529e79460012ea722c245d8a3d46c49
france_gen_staff_088_3_0122_icon.tga,ntw3_gen_staff_088_3_0122,assigned_to_corps,ntw3_ac_a03_x5_088,5. Humbert / Irlande,ntw3_tow_a03_x8_038,Jean-Joseph Humbert,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_088_3_0122_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_088_3_0122_icon.tga,3bc10431107179fdbc4471e92ed9a8d89b0898015fabdb6ff4ae19184d38002b
france_gen_staff_097_4_0132_icon.tga,ntw3_gen_staff_097_4_0132,assigned_to_corps,ntw3_ac_a05_r4_097,9. Murat / RC,ntw3_tow_a05_x8_001,Joachim Murat 'le Roi Franconi' [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_097_4_0132_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_097_4_0132_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4
france_gen_staff_100_6_0135_icon.tga,ntw3_gen_staff_100_6_0135,assigned_to_corps,ntw3_ac_a06_r3_100,12. Murat / RC,ntw3_tow_a06_x8_002,Joachim Murat 'le Roi Franconi' [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_100_6_0135_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_100_6_0135_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4
france_gen_staff_120_2_0156_icon.tga,ntw3_gen_staff_120_2_0156,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_120_2_0156_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_120_2_0156_icon.tga,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658
france_gen_staff_120_3_0156_icon.tga,ntw3_gen_staff_120_3_0156,assigned_to_corps,ntw3_ac_a11_x5_120,10. Eugène / IV.C,ntw3_tow_a11_x8_028,Eugène de Beauharnais,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_120_3_0156_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_120_3_0156_icon.tga,fb462170190095e9e220d2cbfec1ddd812218e81faaa06e0890bd1121ce09658
france_gen_staff_123_1_0159_icon.tga,ntw3_gen_staff_123_1_0159,assigned_to_corps,ntw3_ac_a11_x5_123,7. Reynier / VII.C,ntw3_tow_a11_x8_029,Jean-Louis-Ébénézer Reynier,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_123_1_0159_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_123_1_0159_icon.tga,038385f3e2f738b74c08a9d49a0a98d8222830009c7eedeaddfa1b37a6702b36
france_gen_staff_124_0_0618_icon.tga,ntw3_gen_staff_124_0_0618,assigned_to_corps,ntw3_ac_a11_x5_124,7. Junot / VIII.C,ntw3_tow_a11_x8_028,Jérôme Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_124_0_0618_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_124_0_0618_icon.tga,53af1426688790403c6919da194a0c33d9c1801c6b71b540ca22178c2f4562bb
france_gen_staff_126_2_0162_icon.tga,ntw3_gen_staff_126_2_0162,assigned_to_corps,ntw3_ac_a11_x7_126,5. Macdonald / X.C,ntw3_tow_a11_x8_027,Jacques MacDonald,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_126_2_0162_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_126_2_0162_icon.tga,58f491b3675ef97791b55b28ed12c1f56d2de2b26829f68c30b859d2ecdce465
france_gen_staff_126_3_0162_icon.tga,ntw3_gen_staff_126_3_0162,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_126_3_0162_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_126_3_0162_icon.tga,58f491b3675ef97791b55b28ed12c1f56d2de2b26829f68c30b859d2ecdce465
france_gen_staff_130_1_0619_icon.tga,ntw3_gen_staff_130_1_0619,assigned_to_corps,ntw3_ac_a11_x5_130,7. Garde impériale,ntw3_tow_a11_x8_028,François-Joseph Lefebvre,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_130_1_0619_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_130_1_0619_icon.tga,6ebe7a65587aa2f1dfcc7ae6fa0da2be9e0f6165ebf7957c161d5d60758a1028
france_gen_staff_130_2_0167_icon.tga,ntw3_gen_staff_130_2_0167,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_130_2_0167_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_130_2_0167_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e
france_gen_staff_130_3_0167_icon.tga,ntw3_gen_staff_130_3_0167,assigned_to_corps,ntw3_ac_a11_x5_130,7. Garde impériale,ntw3_tow_a11_x8_028,Édouard Mortier,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_130_3_0167_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_130_3_0167_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e
france_gen_staff_131_2_0170_icon.tga,ntw3_gen_staff_131_2_0170,assigned_to_corps,ntw3_ac_a11_r5_131,10. Murat / RC,ntw3_tow_a11_x8_028,Joachim Murat 'le Roi Franconi' [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_131_2_0170_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_131_2_0170_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4
france_gen_staff_132_3_0171_icon.tga,ntw3_gen_staff_132_3_0171,assigned_to_corps,ntw3_ac_a12_x6_132,8. d'Erlon / I.C,ntw3_tow_a12_x8_003,Jean-Baptiste Drouet d'Erlon,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_132_3_0171_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_132_3_0171_icon.tga,2b21eebfb29c1bb227323a0e9921b20b2ec515b0f80358616e918c28ba41d865
france_gen_staff_133_2_0172_icon.tga,ntw3_gen_staff_133_2_0172,assigned_to_corps,ntw3_ac_a12_x6_133,9. Reille / II.C,ntw3_tow_a12_x8_003,Honoré Reille,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_133_2_0172_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_133_2_0172_icon.tga,4006500fae7471d3724e67c7cf5fc53b418566070942249b9bb3e85ce92b7cba
france_gen_staff_135_1_0174_icon.tga,ntw3_gen_staff_135_1_0174,assigned_to_corps,ntw3_ac_a12_x6_135,7. Gérard / IV.C,ntw3_tow_a12_x8_003,Emmanuel de Grouchy,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_135_1_0174_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_135_1_0174_icon.tga,1345b8fef67888fed64b05cc6ba93082e1cf4e2388378a0309ee7f6a6f4a1586
france_gen_staff_135_2_0175_icon.tga,ntw3_gen_staff_135_2_0175,assigned_to_corps,ntw3_ac_a12_x6_135,7. Gérard / IV.C,ntw3_tow_a12_x8_003,Étienne Gérard,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_135_2_0175_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_135_2_0175_icon.tga,1590cfbb10ab71a17b217a9fd6bd256c16f06a84c723445729d76d77cff60527
france_gen_staff_136_1_0176_icon.tga,ntw3_gen_staff_136_1_0176,assigned_to_corps,ntw3_ac_a12_x6_136,5. Mouton / VI.C,ntw3_tow_a12_x8_003,Georges Mouton 'Lobau',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_136_1_0176_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_136_1_0176_icon.tga,aba2e84ba52bb174cf42b0cb52709da8e629474040ac34a7815159a7a9cc0839
france_gen_staff_137_2_0177_icon.tga,ntw3_gen_staff_137_2_0177,assigned_to_corps,ntw3_ac_a12_r6_137,7. Pajol / I.RC,ntw3_tow_a12_x8_003,Rémy Exelmans,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_137_2_0177_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_137_2_0177_icon.tga,360afd2d2bc6b4f600decd7e3c72e51ff1b8e9f76301a8d42cfd498cd02961d9
france_gen_staff_138_1_0178_icon.tga,ntw3_gen_staff_138_1_0178,assigned_to_corps,ntw3_ac_a12_r6_138,8. Kellermann / III.RC,ntw3_tow_a12_x8_003,François-Étienne Kellermann 'le Commissaire général' [C3],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_138_1_0178_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_138_1_0178_icon.tga,c3a98a3fd629007c5e231a989e7aa27fae69ee79bc0af69055986d322de458a0
france_gen_staff_139_3_0180_icon.tga,ntw3_gen_staff_139_3_0180,assigned_to_corps,ntw3_ac_a12_x6_139,10. Garde impériale,ntw3_tow_a12_x8_003,Antoine Drouot 'le Sage de la Grande Armée',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_139_3_0180_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_139_3_0180_icon.tga,3ae67e15272e76bc626268faffbd6da9a4b3190332145726f956400087ee781b
france_gen_staff_141_5_0183_icon.tga,ntw3_gen_staff_141_5_0183,assigned_to_corps,ntw3_ac_a09_x6_141,9. Suchet / III.C,ntw3_tow_a09_x8_021,Louis-Gabriel Suchet,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_141_5_0183_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_141_5_0183_icon.tga,5a3b214bb660624b75e2d3fab069a2d86a03aa9ec28102cd5e3c2ce2100ac24e
france_gen_staff_142_2_0186_icon.tga,ntw3_gen_staff_142_2_0186,assigned_to_corps,ntw3_ac_a09_x6_142,7. Sébastiani / IV.C,ntw3_tow_a09_x8_021,Horace Sébastiani de La Porta 'le Général Surprise',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_142_2_0186_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_142_2_0186_icon.tga,6609c326908adc9b04f3caa820613a00e8f34ceca56702c3de5d958cfb527d3e
france_gen_staff_143_2_0187_icon.tga,ntw3_gen_staff_143_2_0187,assigned_to_corps,ntw3_ac_a09_x6_143,6. Mortier / V.C,ntw3_tow_a09_x8_021,Édouard Mortier,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_143_2_0187_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_143_2_0187_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e
france_gen_staff_146_3_0190_icon.tga,ntw3_gen_staff_146_3_0190,assigned_to_corps,ntw3_ac_a09_x6_146,5. Kellermann / TO,ntw3_tow_a09_x8_021,François-Étienne Kellermann 'le Commissaire général',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_146_3_0190_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_146_3_0190_icon.tga,c3a98a3fd629007c5e231a989e7aa27fae69ee79bc0af69055986d322de458a0
france_gen_staff_147_2_0192_icon.tga,ntw3_gen_staff_147_2_0192,assigned_to_corps,ntw3_ac_a09_x6_147,7. Joseph / CR,ntw3_tow_a09_x8_021,Joseph Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_147_2_0192_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_147_2_0192_icon.tga,9c39f6e73d85ed2a2a7fa7548d187e817383ec6f4c760bcf9c87507831cda7f9
france_gen_staff_147_4_0191_icon.tga,ntw3_gen_staff_147_4_0191,assigned_to_corps,ntw3_ac_a09_x6_147,7. Joseph / CR,ntw3_tow_a09_x8_021,Jean-Baptiste Jourdan,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_147_4_0191_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_147_4_0191_icon.tga,e685ae7807ecb12fe4e3369218593620a6d75151414a28c81f6b0df9d1115091
france_gen_staff_151_2_0193_icon.tga,ntw3_gen_staff_151_2_0193,assigned_to_corps,ntw3_ac_a13_x6_151,7. Joseph / Centre,ntw3_tow_a13_x8_022,Joseph Bonaparte,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_151_2_0193_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_151_2_0193_icon.tga,9c39f6e73d85ed2a2a7fa7548d187e817383ec6f4c760bcf9c87507831cda7f9
france_gen_staff_152_5_0184_icon.tga,ntw3_gen_staff_152_5_0184,assigned_to_corps,ntw3_ac_a13_x6_152,9. Suchet / Aragon,ntw3_tow_a13_x8_022,Louis-Gabriel Suchet,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_152_5_0184_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_152_5_0184_icon.tga,5a3b214bb660624b75e2d3fab069a2d86a03aa9ec28102cd5e3c2ce2100ac24e
france_gen_staff_153_2_0268_icon.tga,ntw3_gen_staff_153_2_0268,assigned_to_corps,ntw3_ac_a13_x6_153,6. Dorsenne / Nord,ntw3_tow_a13_x8_022,Jean-Marie Dorsenne,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_153_2_0268_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_153_2_0268_icon.tga,efa73b223b791413fa64a5873b61c265dd0f121075f90952931ae684b8b5c967
france_gen_staff_154_3_0163_icon.tga,ntw3_gen_staff_154_3_0163,assigned_to_corps,ntw3_ac_a13_x6_154,5. Macdonald / Catalogne,ntw3_tow_a13_x8_022,Jacques Macdonald,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_154_3_0163_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_154_3_0163_icon.tga,58f491b3675ef97791b55b28ed12c1f56d2de2b26829f68c30b859d2ecdce465
france_gen_staff_155_4_0185_icon.tga,ntw3_gen_staff_155_4_0185,assigned_to_corps,ntw3_ac_a14_x7_155,3. Suchet / Alpes,,Louis-Gabriel Suchet,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_155_4_0185_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_155_4_0185_icon.tga,5a3b214bb660624b75e2d3fab069a2d86a03aa9ec28102cd5e3c2ce2100ac24e
france_gen_staff_203_1_0243_icon.tga,ntw3_gen_staff_203_1_0243,assigned_to_corps,france,9. France (1796),,Jean-Baptiste Jourdan,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_203_1_0243_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_203_1_0243_icon.tga,e685ae7807ecb12fe4e3369218593620a6d75151414a28c81f6b0df9d1115091
france_gen_staff_203_3_0248_icon.tga,ntw3_gen_staff_203_3_0248,assigned_to_corps,france,9. France (1796),,Louis Desaix 'le Sultan juste',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_203_3_0248_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_203_3_0248_icon.tga,6bcfedfc27fdce9a5116ea6d6d62c9aba529e79460012ea722c245d8a3d46c49
france_gen_staff_221_2_0443_icon.tga,ntw3_gen_staff_221_2_0443,not_referenced_by_allowed_corps_or_tow_rows,,,,,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_221_2_0443_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_221_2_0443_icon.tga,f3e2a2c83a061720cfe35b694cbb5ce61fb4039250b60edc44464e97fe7ee2f7
france_gen_staff_266_4_0587_icon.tga,ntw3_gen_staff_266_4_0587,assigned_to_corps,ntw3_ac_a16_x6_266,11. Murat / Sud,,Joachim Murat 'le Roi Franconi' [C4],NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_266_4_0587_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_266_4_0587_icon.tga,5bb9e8f6da8b24a1719d028d35b75ffe10c7d16931b73890d7c2274479d5cdb4
france_gen_staff_267_2_0588_icon.tga,ntw3_gen_staff_267_2_0588,assigned_to_corps,ntw3_ac_a16_x6_267,7. Garde impériale / Centre,,Édouard Mortier,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_267_2_0588_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_267_2_0588_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e
france_gen_staff_268_0_0590_icon.tga,ntw3_gen_staff_268_0_0590,assigned_to_corps,ntw3_ac_a16_x6_268,6. Bertrand / Réserve,,Antoine Bertrand,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_268_0_0590_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_268_0_0590_icon.tga,2b78092b1c53bd4935eb54d2f521d0bab36c6eb85856ae158d5fd9de06323106
france_gen_staff_283_2_0608_icon.tga,ntw3_gen_staff_283_2_0608,assigned_to_corps,ntw3_ac_a17_x6_283,10. Mortier / Vieille Garde,ntw3_tow_a17_x8_054,Édouard Mortier,NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_283_2_0608_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_283_2_0608_icon.tga,a922d15c06d00c40fa46b3ca57d1ee81500e749c2c61d9807be53fe2e8cbd99e
france_gen_staff_290_2_0623_icon.tga,ntw3_gen_staff_290_2_0623,assigned_to_corps,ntw3_ac_a17_x6_290,"9. Macdonald / XI.C,VII.C",ntw3_tow_a17_x8_054,Nicolas Oudinot 'le Bayard moderne',NTW3/Version94/Graphics/cards94.pack,ui/units/icons/france_gen_staff_290_2_0623_icon.tga,source/original_ntw3_v94_staff_general_icons/ui/units/icons/france_gen_staff_290_2_0623_icon.tga,4b5a102e9814999857a3dea2ed546705cfcc5dba9cfc93cf8ac4f81b2e92b5ce
